repo_url,schema_name,helm_name,crd_path,crd_last_sha,crd_last_updated
https://github.com/SparebankenVest/azure-key-vault-to-kubernetes,spv.no,akv2k8s,crds,e13fc647a40c535d602cfe583c34214fa42e8fbf,2023-08-28T18:05:38Z
https://github.com/Azure/azure-service-operator,sql.azure.com,azure-service,v2/config/crd,366a05086001f18a10e6e7453e10d9e4b1af23c1,2023-08-15T03:05:04Z
https://github.com/upbound/provider-aws,sqs.aws.m.upbound.io,provider-aws,package/crds,b0ea68d6dc9593ce8d695f6d49d681cea04ce7a8,2026-03-05T12:12:16Z
https://github.com/upbound/provider-aws,sqs.aws.upbound.io,provider-aws,package/crds,b0ea68d6dc9593ce8d695f6d49d681cea04ce7a8,2026-03-05T12:12:16Z
https://github.com/aws-controllers-k8s/sqs-controller,sqs.services.k8s.aws,ack-sqs,config/crd/bases,7dec65d54796eebfce6935609f05cebfc285785f,2025-12-29T19:25:19Z
https://github.com/elastic/cloud-on-k8s,stackconfigpolicy.k8s.elastic.co,elastic,config/crds/v1/resources,b0249d426a9fbff053f8564f6b842fe254bbf4bf,2026-02-17T13:13:01Z
https://github.com/open-policy-agent/gatekeeper,status.gatekeeper.sh,gatekeeper,config/crd/bases,3c000d3109d9c340bff8d9a3df64d1dac98117d2,2026-01-30T21:41:04Z
https://github.com/Azure/azure-service-operator,storage.azure.com,azure-service,v2/config/crd,366a05086001f18a10e6e7453e10d9e4b1af23c1,2023-08-15T03:05:04Z
https://github.com/minio/operator,sts.min.io,minio,resources/base/crds,dd29c58ccfb7c33dc107281b74b86b2653d772b9,2025-06-03T21:33:15Z
https://github.com/Azure/azure-service-operator,subscription.azure.com,azure-service,v2/config/crd,366a05086001f18a10e6e7453e10d9e4b1af23c1,2023-08-15T03:05:04Z
https://github.com/Azure/azure-service-operator,synapse.azure.com,azure-service,v2/config/crd,366a05086001f18a10e6e7453e10d9e4b1af23c1,2023-08-15T03:05:04Z
https://github.com/open-policy-agent/gatekeeper,syncset.gatekeeper.sh,gatekeeper,config/crd/bases,3c000d3109d9c340bff8d9a3df64d1dac98117d2,2026-01-30T21:41:04Z
https://github.com/tailscale/tailscale,tailscale.com,tailscale,cmd/k8s-operator/deploy/crds,eb3d35c8b59c853eec0e66a48e22faacc7a82859,2026-02-18T09:34:55Z
https://github.com/siderolabs/talos,talos.dev,talos,pkg/machinery/config,7f2eb48561329b82ecf0e7ab8ea4d1a22ac1184c,2026-03-06T16:06:07Z
https://github.com/istio/istio,telemetry.istio.io,istio,manifests/charts/base/files,f4c37d06dcd3653fb1918f8974ff0a283c1fced3,2024-10-01T20:23:30Z
https://github.com/open-policy-agent/gatekeeper,templates.gatekeeper.sh,gatekeeper,config/crd/bases,3c000d3109d9c340bff8d9a3df64d1dac98117d2,2026-01-30T21:41:04Z
https://github.com/kluctl/kluctl,templates.kluctl.io,kluctl,config/crd/bases,a10a0585e4a761cf438b4e683ccc56a8490e3dfb,2024-03-05T07:40:22Z
https://github.com/kubeshop/testkube,tests.testkube.io,testkube,k8s/crd,44dc05b84d3ba31f6d24d01c51aa5ede5d59109f,2026-03-06T14:03:11Z
https://github.com/kubeshop/testkube,testworkflows.testkube.io,testkube,k8s/crd,44dc05b84d3ba31f6d24d01c51aa5ede5d59109f,2026-03-06T14:03:11Z
https://github.com/tinkerbell/tink,tinkerbell.org,tinkerbell,config/crd/bases,b1807a473c232e284f90bcf3638949f03ee886cd,2025-01-04T22:59:01Z
https://github.com/traefik/traefik,traefik.containo.us,traefik,docs/content/reference/dynamic-configuration,d82bcf3c74f92d9e8e8f3491715ee80427d04ccd,2026-03-09T15:54:05Z
https://github.com/traefik/traefik,traefik.io,traefik,docs/content/reference/dynamic-configuration,d82bcf3c74f92d9e8e8f3491715ee80427d04ccd,2026-03-09T15:54:05Z
https://github.com/NetApp/trident,trident.netapp.io,trident,deploy/crds,0828bb18a74e5a9c9791edefaa38e6df25645bee,2026-02-26T13:56:32Z
https://github.com/cert-manager/cert-manager,trust.cert-manager.io,cert-manager,deploy/crds,4c353cb747d9b80416ce7ec3a6ba7d98b9a2f159,2026-02-26T19:55:26Z
https://github.com/Twingate/kubernetes-operator,twingate.com,twingate,deploy/twingate-operator/crds,685e7eb2c4e23ae65f95a33d032d46616b9ed5f2,2025-09-16T21:46:02Z
https://github.com/defenseunicorns/uds-core,uds.dev,uds-core,packages/crds,e2948084fd0eea504543240658c6d1a3c72ac4e1,2026-03-05T21:18:31Z
https://github.com/rancher/system-upgrade-controller,upgrade.cattle.io,system-upgrade,pkg/crds/yaml/generated,8271c14e3935ea1e64abd951be6ae4bf9fb2cf39,2025-11-11T21:09:38Z
https://github.com/epam/edp-keycloak-operator,v1.edp.epam.com,edp-keycloak,config/crd/bases,19c0c31d7876830b39181445577109b7e73d398f,2026-03-02T10:49:38Z
https://github.com/bank-vaults/vault-operator,vault.banzaicloud.com,vault,deploy/crd/bases,c6ad5c6a4a4606e324983110a1ed7c7b871ef98e,2026-01-30T11:32:19Z
https://github.com/vmware-tanzu/velero,velero.io,velero,config/crd/v1/bases,61bf2ef777e077f7635437686c6683c9ec9587a7,2025-12-12T14:07:37Z
https://github.com/backube/volsync,volsync.backube,volsync,config/crd/bases,dd252aa3d01afa653a7cc8ddf40d227e3b554c18,2026-01-07T19:49:41Z
https://github.com/aws/amazon-vpc-cni-k8s,vpcresources.k8s.aws,aws-vpc-cni,charts/aws-vpc-cni/crds,f3a6226a2e3d39a87272a30bb5e9f252b95e7b75,2025-12-15T21:27:18Z
https://github.com/vshn/appcat,vshn.appcat.vshn.io,appcat,crds,5c4e741fa174d88d53fe84d1d6c5955fbf43a5fd,2026-03-09T12:22:36Z
https://github.com/Azure/azure-service-operator,web.azure.com,azure-service,v2/config/crd,366a05086001f18a10e6e7453e10d9e4b1af23c1,2023-08-15T03:05:04Z
https://github.com/kyverno/kyverno,wgpolicyk8s.io,kyverno,charts/kyverno/charts/crds,2d9fc02c7513758cc660f9be867be17495042cd5,2026-02-17T13:57:10Z
https://github.com/open-cluster-management-io/ocm,work.open-cluster-management.io,ocm,manifests/cluster-manager/hub/crds,4a46af2145a8e66f637050255c53f656b11ceeba,2026-03-08T11:01:58Z
https://github.com/openebs/zfs-localpv,zfs.openebs.io,zfs-localpv,deploy/helm/charts/charts/crds,90024e5a9274321ec47cf766eb38e2d9873bb8dd,2025-11-17T06:57:30Z
